BDMAP_00000450_ct_window_bone_axis_1.png,0.4970279633998871
BDMAP_00000709_ct_window_bone_axis_1.png,1.0
BDMAP_00001764_ct_window_bone_axis_1.png,1.0
BDMAP_00003850_ct_window_bone_axis_1.png,1.0
BDMAP_00000646_ct_window_bone_axis_1.png,1.0
BDMAP_00001010_ct_window_bone_axis_1.png,1.0
BDMAP_00003797_ct_window_bone_axis_1.png,1.0
BDMAP_00001459_ct_window_bone_axis_1.png,0.6385224461555481
BDMAP_00003094_ct_window_bone_axis_1.png,0.7022844552993774
BDMAP_00004925_ct_window_bone_axis_1.png,1.0
BDMAP_00001339_ct_window_bone_axis_1.png,1.0
BDMAP_00002174_ct_window_bone_axis_1.png,1.0
BDMAP_00000471_ct_window_bone_axis_1.png,1.0
BDMAP_00001446_ct_window_bone_axis_1.png,1.0
BDMAP_00002365_ct_window_bone_axis_1.png,1.0
BDMAP_00001232_ct_window_bone_axis_1.png,0.0
BDMAP_00002641_ct_window_bone_axis_1.png,1.0
BDMAP_00004602_ct_window_bone_axis_1.png,1.0
BDMAP_00002397_ct_window_bone_axis_1.png,1.0
BDMAP_00004759_ct_window_bone_axis_1.png,1.0
BDMAP_00004555_ct_window_bone_axis_1.png,0.18871966004371643
BDMAP_00003124_ct_window_bone_axis_1.png,1.0
BDMAP_00000715_ct_window_bone_axis_1.png,1.0
BDMAP_00002240_ct_window_bone_axis_1.png,0.621680736541748
BDMAP_00003912_ct_window_bone_axis_1.png,0.6911922693252563
BDMAP_00000801_ct_window_bone_axis_1.png,1.0
BDMAP_00002924_ct_window_bone_axis_1.png,1.0
BDMAP_00001731_ct_window_bone_axis_1.png,1.0
BDMAP_00001189_ct_window_bone_axis_1.png,0.78305584192276
BDMAP_00003996_ct_window_bone_axis_1.png,1.0
BDMAP_00004302_ct_window_bone_axis_1.png,0.6468763947486877
BDMAP_00005029_ct_window_bone_axis_1.png,1.0
BDMAP_00002586_ct_window_bone_axis_1.png,1.0
BDMAP_00000486_ct_window_bone_axis_1.png,1.0
BDMAP_00002162_ct_window_bone_axis_1.png,1.0
BDMAP_00003185_ct_window_bone_axis_1.png,1.0
BDMAP_00000438_ct_window_bone_axis_1.png,0.0
BDMAP_00003245_ct_window_bone_axis_1.png,1.0
BDMAP_00002081_ct_window_bone_axis_1.png,0.7727949619293213
BDMAP_00000889_ct_window_bone_axis_1.png,1.0
BDMAP_00002632_ct_window_bone_axis_1.png,1.0
BDMAP_00001614_ct_window_bone_axis_1.png,1.0
BDMAP_00003784_ct_window_bone_axis_1.png,0.36060741543769836
BDMAP_00000959_ct_window_bone_axis_1.png,1.0
BDMAP_00003720_ct_window_bone_axis_1.png,1.0
BDMAP_00003093_ct_window_bone_axis_1.png,0.6510716080665588
BDMAP_00004797_ct_window_bone_axis_1.png,0.010394610464572906
BDMAP_00004585_ct_window_bone_axis_1.png,1.0
BDMAP_00002264_ct_window_bone_axis_1.png,1.0
BDMAP_00003655_ct_window_bone_axis_1.png,1.0
BDMAP_00004307_ct_window_bone_axis_1.png,0.31626391410827637
BDMAP_00004754_ct_window_bone_axis_1.png,1.0
BDMAP_00003296_ct_window_bone_axis_1.png,1.0
BDMAP_00003247_ct_window_bone_axis_1.png,0.37769636511802673
BDMAP_00002729_ct_window_bone_axis_1.png,0.7277829647064209
BDMAP_00001639_ct_window_bone_axis_1.png,0.01157742366194725
BDMAP_00001710_ct_window_bone_axis_1.png,1.0
BDMAP_00000392_ct_window_bone_axis_1.png,1.0
BDMAP_00000229_ct_window_bone_axis_1.png,1.0
BDMAP_00003396_ct_window_bone_axis_1.png,0.17227214574813843
BDMAP_00001946_ct_window_bone_axis_1.png,1.0
